Kepler-68e, 3455.0, 1.26, 4.6, 0.07948305555555556, nan
Kepler-454d, 4073.0, 1.07, 5.1, 0.11171542056074764, nan
K2-312c, 921.2, 1.22, 1.961, 0.09386311475409835, nan
Kepler-10d, 151.04, 1.06, 0.5379, 0.030514056603773584, nan
Kepler-109c, 21.22265, 1.39, 0.1546, 0.017054820143884892, 0.16
Kepler-323c, 3.5538229, 1.12, 0.0458, 0.01255625, 0.692
Kepler-20d, 77.611455, 0.92, 0.3474, 0.02533086956521739, 0.588
Kepler-20b, 3.6961049, 0.92, 0.04565, 0.017251195652173913, 0.633
Kepler-102d, 10.311767, 0.72, 0.08618, 0.014369930555555554, 0.22
Kepler-107c, 4.901452, 1.45, 0.06064, 0.009837172413793102, 0.08
Kepler-107b, 3.1800218, 1.45, 0.04544, 0.009490793103448277, 0.11
Kepler-37d, 39.7922622, 0.79, 0.2109, 0.023014493670886073, 0.535
Kepler-93b, 4.72673978, 0.92, 0.05343, 0.014412391304347827, 0.1765
Kepler-409b, 68.9583216, 0.9, 0.3192, 0.011942388888888888, 0.9
Kepler-103c, 179.60978, 1.49, 0.6639, 0.032764228187919464, 0.44
Kepler-20f, 19.578328, 0.92, 0.1387, 0.00928070652173913, 0.727
Kepler-102f, 27.453592, 0.72, 0.1656, 0.010742569444444445, 0.57
Kepler-102c, 7.071392, 0.72, 0.06702, 0.007115208333333333, 0.06
Kepler-102b, 5.286965, 0.72, 0.05521, 0.005720069444444445, 0.06
Kepler-37c, 21.301848, 0.79, 0.139, 0.008519177215189874, 0.43
Kepler-37b, 13.36702, 0.79, 0.1019, 0.003560253164556962, 0.759
Kepler-37e, 51.196, 0.77, 0.246, nan, 0.02
Kepler-68c, 9.605027, 1.26, 0.09008, 0.006935833333333332, 0.77
Kepler-10b, 0.8374907, 1.06, 0.01685, 0.012414103773584905, 0.339
Kepler-10c, 45.294301, 1.06, 0.241, 0.019900471698113206, 0.3182
Kepler-19b, 9.28699, 0.86, 0.0846, 0.023010058139534884, 0.02
Kepler-454b, 10.5737534, 1.07, 0.09528, 0.019808364485981306, 0.9288
Kepler-103b, 15.9653287, 1.49, 0.13223, 0.020966409395973152, 0.72
Kepler-109b, 6.4816307, 1.39, 0.0701, 0.016043093525179856, 0.58
K2-36c, 5.340888, 0.72, 0.05528, 0.03976145833333333, 0.9345
K2-36b, 1.422614, 0.72, 0.02288, 0.017857777777777778, 0.66
K2-167b, 9.97748, 1.49, 0.091, 0.013820302013422818, 0.0001
K2-79b, 10.9947, 1.27, 0.0988, 0.028869488188976375, 0.68
K2-111b, 5.3518, 1.25, 0.0565, 0.013018319999999998, 0.633
Kepler-538b, 81.73778, 0.87, 0.3554, 0.02286103448275862, 0.0373
K2-110b, 13.86375, 0.71, 0.10207, 0.03268161971830986, 0.34
Kepler-52c, 16.3850021, 0.52, 0.10379, 0.03168038461538461, 0.0953
Kepler-248b, 6.308205, 0.83, 0.066, 0.03255548192771084, 0.38
24Sexb, 452.8, 4.9, 1.333, 0.024394999999999997, nan
24Sexc, 883.0, 4.9, 2.08, 0.025419999999999998, nan
rhoCrBc, 102.54, 1.36, 0.4123, 0.03545294117647058, nan
K2-174b, 19.562307, 0.68, 0.126, 0.034271176470588235, 0.02
K2-216b, 2.1748, 0.72, 0.028, 0.021764166666666668, 0.45
DENIS-PJ082303.1-491201b, 246.36, nan, 0.36, nan, nan
HIP63242b, 124.6, 10.28, 0.565, 0.010943968871595332, nan
RRCaeb, 4343.5, 0.19, 5.3, 0.6132736842105262, nan
HAT-P-68b, 2.29840551, 0.67, 0.02996, 0.16072, 0.212
2MASSJ19383260+4603591b, 406.0, 0.2, 0.92, 0.6026999999999999, nan
HAT-P-70b, 2.74432452, 1.86, 0.04739, 0.10099005376344086, -0.629
WASP-169b, 5.6114118, 2.01, 0.0681, 0.06516756218905474, 0.27
HD209458b, 3.52474859, 1.19, 0.04707, 0.11733235294117647, 0.507
K2-317b, 6.22, 0.38, 0.0542, 0.06899328947368422, 0.43
TOI-2096b, 3.1190633, 0.24, 0.025, 0.046458125, 0.3
Kepler-423b, 2.6843285, 0.95, 0.03585, 0.1260383157894737, 0.3006
Kepler-411d, 58.02035, 0.82, 0.279, 0.03626, 0.7193
V1298Taud, 12.4032, 1.34, 0.1083, 0.042878656716417905, 0.29
HAT-P-1b, 4.46529976, 1.17, 0.05561, 0.11324235042735042, 0.7501
TOI-1075b, 0.6047328, 0.58, 0.01159, 0.027710344827586213, 0.4
HATS-15b, 1.74748753, 0.92, 0.02712, 0.12064918478260868, 0.317
GJ3341b, 14.207, 0.44, 0.089, 0.049996704545454546, nan
GJ581b, 5.3686, 0.33, 0.04061, 0.1114081818181818, nan
G264-012b, 2.30538, 0.3, 0.02279, 0.04151933333333333, nan
EPIC249893012b, 3.5951, 1.71, 0.047, 0.010221228070175437, 0.42
EPIC249893012c, 15.624, 1.71, 0.13, 0.01920885964912281, 0.6
GJ3293d, 48.1345, 0.4, 0.19394, 0.059767749999999994, nan
GJ3998c, 13.74, 0.49, 0.089, 0.04346, nan
BD-082823b, 5.6, 0.71, 0.06, 0.0455561971830986, nan
BD-103166b, 3.48777, 0.91, 0.04, 0.1390846153846154, nan
GJ720Ab, 19.466, 0.56, 0.119, 0.06027, nan
BD-132130b, 714.29999, 19.17, 1.66, 0.0058163536776212835, nan
HD215152d, 10.86499, 0.73, 0.08799, 0.018163561643835615, nan
K2-319b, 26.68, 0.9, 0.1516, 0.027791166666666665, 0.35
K2-323b, 24.93, 0.55, 0.1275, 0.034152999999999996, 0.14
HAT-P-37b, 2.797436, 0.88, 0.0379, 0.13446602272727273, 0.505
KELT-12b, 5.031623, 2.37, 0.06708, 0.0754434599156118, 0.586
OGLE2-TR-L9b, 2.4855335, 1.53, 0.0308, 0.10570228758169935, nan
TOI-2081b, 10.50534, 0.53, 0.0752, 0.03449415094339622, 0.35
HAT-P-2b, 5.6335158, 1.39, 0.06814, 0.08166079136690647, 0.457
HD149026b, 2.87589, 1.41, 0.04364, 0.05271843971631205, 0.571
K2-318b, 7.01, 0.55, 0.0911, 0.027030181818181814, 0.4
HD18438b, 803.0, 88.48, 2.1, 0.0012261075949367088, nan
HD97658b, 9.4897116, 0.73, 0.0805, 0.026006917808219177, 0.39
CFBDSIRJ145829+101343b, 10037.5, nan, 2.6, nan, nan
CoRoT-14b, 1.51214, 1.21, 0.027, 0.09048801652892563, 0.86
EPIC212737443c, 65.55, 0.67, 0.28, 0.035982089552238805, 0.567
GJ180c, 24.329, 0.41, 0.129, 0.052675, nan
HD111232b, 1169.13201636, 0.9, 2.147271, 0.12500444444444445, nan
GJ3138d, 257.8, 0.5, 0.698, 0.05785919999999999, nan
HD134060c, 1291.5646, 1.16, 2.3928, 0.04563547413793104, nan
K2-98b, 10.136448, 1.57, 0.0974, 0.02968713375796178, 0.33
GJ433b, 7.3705, 0.5, 0.062, 0.0417872, nan
GJ433d, 36.059, 0.47, 0.178, 0.04082117021276596, nan
CoRoT-30b, 9.06005, 0.91, 0.0844, 0.1113780769230769, 0.0
HATS-12b, 3.142702, 1.17, 0.0441, 0.05941145299145299, 0.43
HATS-49b, 4.1480467, 0.7, 0.04515, 0.10977750000000001, 0.42
TOI-1062b, 4.11296, 0.84, 0.052, 0.024155833333333335, 0.861
HD10180d, 16.357, 1.11, 0.12859, 0.02787261261261261, nan
HD102272b, 127.58, 10.3, 0.51, 0.01121529126213592, nan
HD42618b, 149.61, 1.0, 0.554, 0.034856149999999995, nan
HD110014b, 835.477, 20.9, 2.14, 0.005334904306220097, nan
HD131496b, 896.0, 4.44, 2.01, 0.027148648648648643, nan
BD-1763b, 655.6, 0.69, 1.34, 0.16741666666666666, nan
TOI-1842b, 9.5739, 2.02, 0.1001, 0.05171683168316832, nan
EPIC201841433b, 4.1698, 0.63, 0.035, 0.014828333333333334, 0.21
HD37605b, 55.01292, 0.91, 0.277, 0.13025384615384614, nan
HD40307d, 20.432, 0.72, 0.1321, 0.03794777777777778, nan
HD75289b, 3.50927, 1.23, 0.05, 0.10371666666666667, nan
HD73526c, 379.1, 1.53, 1.03, 0.07812777777777777, nan
HD46375b, 3.023573, 0.91, 0.0398, 0.09868384615384615, nan
HD7924c, 15.299, 0.78, 0.1134, 0.03129403846153846, nan
G264-012c, 8.0518, 0.3, 0.0525, 0.05256883333333333, nan
HD23127b, 1211.17, 1.49, 2.37, 0.08157348993288589, nan
HD233832b, 2058.0, 0.68, 2.827, 0.1772647058823529, nan
HD238090b, 13.671, 0.57, 0.0932, 0.03965131578947369, nan
HD30856b, 847.0, 4.4, 1.85, 0.027623749999999996, nan
HD212301b, 2.24571, 1.16, 0.03, 0.10997543103448276, nan
HD213240b, 882.70001, 1.51, 1.89, 0.0758364238410596, nan
HD215497b, 3.93404, 0.85, 0.05, 0.025289764705882352, nan
HD216437b, 1334.28, 1.39, 2.497, 0.08599676258992806, nan
TOI-2202c, 24.6744, 0.79, 0.15544, 0.15131075949367087, nan
K2-60b, 3.00265, 1.12, 0.045, 0.06125656249999999, 0.21
DMPP-3Ab, 6.6732, 0.91, 0.0662, 0.01390846153846154, nan
HATS-77b, 3.0876262, 0.64, 0.03607, 0.182850390625, 0.328
Kepler-167c, 7.406106, 0.75, 0.0684, 0.019956066666666664, 0.52
HD28254b, 1116.0, 1.48, 2.15, 0.08280337837837838, nan
HD13808b, 14.1815, 0.78, 0.10519, 0.03850583333333333, nan
HD4208b, 832.97, 0.85, 1.662, 0.14653882352941175, nan
TrES-3b, 1.30618581, 0.83, 0.02282, 0.16168819277108434, 0.84
HAT-P-32b, 2.1500082, 1.37, 0.03397, 0.1451759124087591, 0.083
nuOctAb, 417.0, 5.81, 1.25, 0.020401204819277107, nan
HD69830b, 8.667, 0.89, 0.0785, 0.03194084269662921, nan
HD180053b, 213.72, 4.06, 0.843, 0.029442241379310348, nan
HD18015b, 2278.0, 3.13, 3.87, 0.03754840255591054, nan
WTS-2b, 1.0187068, 0.75, 0.01855, 0.1825511333333333, 0.584
WASP-92b, 2.1746742, 1.34, 0.0348, 0.10952048507462686, 0.608
TOI-1272c, 8.689, 0.79, 0.0783, 0.06344879746835443, nan
Kepler-134c, 10.105785, 1.18, 0.092, 0.009534237288135593, 0.14
TOI-3540Ab, 3.119999, 1.23, 0.04289, 0.1715, 1.073
HD181342b, 564.1, 4.71, 1.592, 0.025165817409766453, nan
HD181433b, 9.3743, 0.79, 0.08, 0.027210506329113923, nan
HD11505b, 32669.2224679, 1.2, 20.331534, 0.09375333333333334, nan
HD181234b, 7593.40511644, 1.06, 7.420228, 0.10613584905660377, nan
HD187123c, 3810.0, 1.15, 4.89, 0.10394391304347826, nan
